Date,Open,High,Low,Close,Adjusted Closing Price,Volume
2/8/2023,135.710007,136.740005,135.160004,135.979996,128.375687,4593700
2/9/2023,134.990005,135.729996,133.339996,133.75,127.821404,3918800
2/10/2023,133.779999,135.770004,133.5,135.600006,129.589401,5049600
2/13/2023,136,137.389999,135.850006,137.350006,131.261826,4403000
2/14/2023,137.050003,137.240005,135.050003,136.009995,129.981216,3202200
2/15/2023,135.199997,136.449997,135.070007,136.399994,130.353943,2506700
2/16/2023,135.570007,135.970001,134.589996,135,129.016006,2965500
2/17/2023,134.5,135.580002,133.889999,135.020004,129.035095,3466200
2/21/2023,134,134.389999,131.660004,131.710007,125.871819,4257200
2/22/2023,131.899994,131.990005,130.289993,130.970001,125.164635,3200200
2/23/2023,131.5,131.699997,128.860001,130.789993,124.992599,3725600
2/24/2023,129.619995,130.669998,129.220001,130.570007,124.782356,3015800
2/27/2023,131.419998,131.869995,130.130005,130.490005,124.70591,2761300
2/28/2023,130.550003,130.610001,129.139999,129.300003,123.568657,5143100
3/1/2023,128.899994,129.470001,127.739998,128.190002,122.507851,3760700
3/2/2023,128.389999,129.220001,127.709999,128.929993,123.215042,3340100
3/3/2023,129.350006,129.910004,128.770004,129.639999,123.893578,2860300
3/6/2023,129.639999,130.860001,129.589996,130.190002,124.419197,3131200
3/7/2023,130.279999,130.419998,128.190002,128.25,122.565186,3530400
3/8/2023,128.479996,128.740005,127.550003,128.050003,122.374062,2778800
3/9/2023,128.300003,128.529999,125.980003,126.160004,120.567833,5478300
3/10/2023,126.120003,127.290001,125.129997,125.449997,119.889297,5990900
3/13/2023,125.150002,128.190002,124.849998,125.580002,120.013542,8188400
3/14/2023,126.489998,126.639999,123.199997,124.650002,119.124771,8114800
3/15/2023,122.989998,123.349998,121.709999,123.279999,117.815491,5989300
3/16/2023,122.959999,124.82,121.919998,124.699997,119.172546,6438700
3/17/2023,124.080002,124.519997,122.93,123.690002,118.207314,37400200
3/20/2023,124.309998,126.160004,124.190002,125.940002,120.35759,4588300
3/21/2023,126.900002,127.150002,125.660004,126.57,120.959663,3856300
3/22/2023,127,127.220001,124.010002,124.050003,118.551369,3549000
3/23/2023,123.809998,124.93,122.599998,123.370003,117.901512,4651900
3/24/2023,123.360001,125.400002,122.879997,125.290001,119.736397,3812300
3/27/2023,126.470001,130.259995,126.470001,129.309998,123.578201,6524100
3/28/2023,129.179993,129.660004,128.800003,129.339996,123.606873,2888900
3/29/2023,130.119995,130.350006,129.179993,129.710007,123.96048,3279600
3/30/2023,130.160004,131.479996,129.100006,129.220001,123.492195,3561800
3/31/2023,129.470001,131.229996,129.419998,131.089996,125.279312,4524700
4/3/2023,130.970001,132.610001,130.770004,132.059998,126.206314,3840100
4/4/2023,131.990005,132.149994,130.889999,131.600006,125.766708,3382800
4/5/2023,131.369995,132.610001,131.369995,132.139999,126.282753,2898700
4/6/2023,132.160004,132.600006,130.320007,130.5,124.715454,3050600
4/10/2023,129.830002,131.080002,129.240005,131.029999,125.221977,2614400
4/11/2023,130.580002,131.100006,130.179993,130.419998,124.639008,3132400
4/12/2023,130.399994,130.889999,128.169998,128.539993,122.842331,3957500
4/13/2023,128.009995,128.389999,126,127.900002,122.230705,5621500
4/14/2023,128.460007,129.839996,127.309998,128.139999,122.46006,4180600
4/17/2023,128.300003,128.720001,126.800003,127.82,122.154243,3662700
4/18/2023,128.139999,128.679993,127.349998,127.779999,122.116028,3193800
4/19/2023,126.5,126.980003,125.300003,126.32,120.720741,7014400
4/20/2023,130.149994,130.979996,125.839996,126.360001,120.758972,9749600
4/21/2023,126,126.699997,125.269997,125.730003,120.156891,6725400
4/24/2023,125.550003,126.050003,124.559998,125.400002,119.841515,4043900
4/25/2023,124.900002,126.190002,124.760002,125.889999,120.309799,4275400
4/26/2023,125.809998,126.550003,125.120003,125.849998,120.271576,4070200
4/27/2023,126.370003,127.019997,125.459999,126.970001,121.341927,3204900
4/28/2023,126.580002,127.25,125.639999,126.410004,120.806755,5060500
5/1/2023,126.349998,126.75,126.059998,126.089996,120.500931,2725000
5/2/2023,126.300003,126.449997,123.269997,125.160004,119.61216,4445300
5/3/2023,125.459999,125.57,123.260002,123.449997,117.977959,4554200
5/4/2023,123.029999,123.519997,121.760002,122.57,117.136963,4468200
5/5/2023,123.110001,124.099998,122.809998,123.650002,118.16909,4970800
5/8/2023,123.760002,123.919998,122.550003,123.400002,117.930176,3663800
5/9/2023,121.900002,121.970001,120.660004,121.169998,117.378006,4540000
5/10/2023,121.989998,122.489998,121.099998,122.019997,118.201401,4189200
5/11/2023,122.019997,122.239998,120.550003,120.900002,117.116463,3446500
5/12/2023,121.410004,122.860001,121.110001,122.839996,118.995735,4560500
5/15/2023,123,123.690002,122.339996,123.360001,119.499474,2915700
5/16/2023,123.349998,123.860001,122.449997,123.459999,119.596336,2748400
5/17/2023,123.940002,125.849998,123.470001,125.709999,121.775925,4515100
5/18/2023,125.300003,126.510002,125.190002,126.150002,122.202164,3797900
5/19/2023,126.790001,128.289993,126.550003,127.260002,123.27742,4305800
5/22/2023,127.5,128.190002,127.150002,127.5,123.509911,2806800
5/23/2023,127.239998,129.089996,127.129997,128.179993,124.168625,4592300
5/24/2023,127.82,127.900002,125.470001,125.68,121.746872,3915500
5/25/2023,125.610001,127.230003,125.010002,126.760002,122.793068,4102900
5/26/2023,127.059998,129.660004,126.809998,128.889999,124.856407,5612600
5/30/2023,129.559998,130.070007,128.259995,129.479996,125.427948,3741100
5/31/2023,128.509995,129.440002,127.459999,128.589996,124.565796,11590200
6/1/2023,128.440002,130.149994,127.779999,129.820007,125.757309,4136100
6/2/2023,130.380005,133.119995,130.149994,132.419998,128.27594,5373900
6/5/2023,133.119995,133.580002,132.270004,132.639999,128.489059,3993500
6/6/2023,132.429993,132.940002,131.880005,132.690002,128.537491,3298000
6/7/2023,132.5,134.440002,132.190002,134.380005,130.174591,5772000
6/8/2023,134.690002,135.979996,134.009995,134.410004,130.203674,4128500
6/9/2023,134.360001,136.100006,134.169998,135.300003,131.065826,3981500
6/12/2023,136,136.619995,135.820007,136.419998,132.150772,4494500
6/13/2023,136.509995,138.169998,136,137.600006,133.293839,3927300
6/14/2023,137.800003,138.929993,136.940002,137.199997,132.906357,4514900
6/15/2023,137.270004,138.800003,137.179993,138.399994,134.068787,3812600
6/16/2023,139.229996,139.470001,137.470001,137.479996,133.177582,7473100
6/20/2023,136.360001,137.229996,135.889999,135.960007,131.70517,4271300
6/21/2023,135.110001,135.389999,133.289993,133.690002,129.506195,5501300
6/22/2023,131.679993,132.960007,130.679993,131.169998,127.065056,6012800
6/23/2023,130.399994,130.619995,129.179993,129.429993,125.379501,11324700
6/26/2023,129.389999,131.410004,129.309998,131.339996,127.229721,4845600
6/27/2023,131.300003,132.949997,130.830002,132.339996,128.198441,3219900
6/28/2023,132.059998,132.169998,130.910004,131.759995,127.636589,2753800
6/29/2023,131.75,134.350006,131.690002,134.059998,129.864624,3639800
6/30/2023,134.690002,135.029999,133.429993,133.809998,129.622437,4236400
7/3/2023,133.419998,134.350006,132.869995,133.669998,129.486832,1477100
7/5/2023,133.320007,134.309998,132.589996,134.240005,130.038986,2955100
7/6/2023,133.240005,133.899994,131.550003,132.160004,128.024094,3507700
7/7/2023,131.779999,133.850006,131.75,132.080002,127.946587,2982400
7/10/2023,131.759995,133.050003,131.699997,132.899994,128.740921,2369200
7/11/2023,133.660004,134.559998,133.229996,134.440002,130.232727,2925200
7/12/2023,135.070007,135.330002,132.570007,132.839996,128.682785,3732200
7/13/2023,133.509995,135.070007,133.360001,133.919998,129.729004,3221400
7/14/2023,133.910004,133.919998,132.940002,133.399994,129.225266,2860700
7/17/2023,133.259995,134.610001,133.100006,134.240005,130.038986,3167400
7/18/2023,134.710007,135.949997,134.289993,135.360001,131.123932,3852100
7/19/2023,135.529999,136.449997,135.190002,135.479996,131.240173,5520000
7/20/2023,137.190002,140.320007,136.559998,138.380005,134.049423,10896300
7/21/2023,138.210007,139.779999,137.759995,138.940002,134.591904,5858600
7/24/2023,139.350006,140.119995,138.779999,139.539993,135.173111,3475200
7/25/2023,139.419998,140.429993,139.039993,140.330002,135.9384,3770800
7/26/2023,140.440002,141.25,139.880005,141.070007,136.655243,4046400
7/27/2023,142.300003,143.380005,141.899994,142.970001,138.495789,6331600
7/28/2023,143.440002,143.949997,142.850006,143.449997,138.960754,6686400
7/31/2023,143.809998,144.600006,143.529999,144.179993,139.667908,6138100
8/1/2023,144.25,144.479996,142.169998,143.330002,138.844513,4797700
8/2/2023,142.779999,144.300003,142.309998,144.169998,139.658234,4957400
8/3/2023,143.779999,145.220001,143.309998,144.449997,139.929459,3951900
8/4/2023,145.089996,146.089996,143.990005,144.240005,139.726044,4223100
8/7/2023,145,146.5,144.929993,146.179993,141.605316,3438700
8/8/2023,145.699997,146.149994,144.110001,145.910004,141.343781,4654600
8/9/2023,144.940002,144.940002,142.300003,142.490005,139.619247,4072900
8/10/2023,143.039993,144.580002,142.690002,143.25,140.363922,4735800
8/11/2023,143.119995,143.449997,142.210007,143.119995,140.236542,2526000
8/14/2023,143.050003,143.369995,141.800003,141.910004,139.050919,4226400
8/15/2023,141.5,142.309998,141.199997,141.869995,139.011719,3656600
8/16/2023,141.699997,142.089996,140.559998,140.639999,137.806503,3285300
8/17/2023,141.009995,142.660004,140.600006,140.660004,137.826096,3742100
8/18/2023,140,141.830002,139.759995,141.410004,138.560989,3914700
8/21/2023,141.419998,142.389999,141.110001,142.279999,139.413467,2937800
8/22/2023,142.660004,143.229996,141.300003,141.490005,138.639389,3557500
8/23/2023,141.720001,143.479996,141.580002,143.410004,140.520706,2559100
8/24/2023,143.509995,144.470001,143.220001,143.550003,140.657883,2900200
8/25/2023,144.179993,145.470001,143.5,145.350006,142.421616,3660100
8/28/2023,145.410004,146.740005,145.210007,146.020004,143.078125,3561100
8/29/2023,146.300003,146.729996,145.619995,146.449997,143.499451,2778100
8/30/2023,146.419998,146.919998,145.75,146.860001,143.901184,2245400
8/31/2023,146.940002,147.729996,146.539993,146.830002,143.871796,3885900
9/1/2023,147.259995,148.100006,146.919998,147.940002,144.959427,2727500
9/5/2023,147.910004,149,147.570007,148.130005,145.145599,3731300
9/6/2023,147.660004,148.330002,147.119995,148.059998,145.077011,2932200
9/7/2023,148.130005,148.779999,147.399994,147.520004,144.547882,3332900
9/8/2023,147.350006,148.589996,147.259995,147.679993,144.704666,3722800
9/11/2023,148.570007,148.779999,147.580002,148.380005,145.390564,3273600
9/12/2023,147.919998,148,145.800003,146.300003,143.352478,4457700
9/13/2023,145.949997,146.979996,145.919998,146.550003,143.597443,2627800
9/14/2023,147.380005,147.729996,146.479996,147.350006,144.381317,2723100
9/15/2023,147.110001,147.850006,145.529999,145.990005,143.048721,6231400
9/18/2023,145.770004,146.479996,145.059998,145.089996,142.16684,2508100
9/19/2023,145,146.720001,144.660004,146.520004,143.568054,3945400
9/20/2023,148.360001,151.929993,148.130005,149.830002,146.811356,9632400
9/21/2023,149,149.25,147.309998,147.380005,144.410706,4944600
9/22/2023,147.410004,148.100006,146.820007,146.910004,143.950195,2562000
9/25/2023,146.570007,147.429993,146.25,146.479996,143.528839,2694200
9/26/2023,145.509995,146.169998,143.020004,143.240005,140.354126,4824700
9/27/2023,143.669998,143.820007,141.759995,143.169998,140.285522,4439800
9/28/2023,142.139999,142.279999,140.210007,141.580002,138.727554,5783200
9/29/2023,142,142.130005,139.610001,140.300003,137.473358,5703600
10/2/2023,140.039993,141.449997,139.860001,140.800003,137.963272,3275300
10/3/2023,140.869995,141.639999,140,140.389999,137.561539,3284400
10/4/2023,140.369995,141.199997,139.990005,141.070007,138.227844,2637600
10/5/2023,140.899994,141.699997,140.190002,141.520004,138.668777,3223900
10/6/2023,141.399994,142.940002,140.110001,142.029999,139.168503,3511100
10/9/2023,142.300003,142.399994,140.679993,142.199997,139.335068,2354400
10/10/2023,142.600006,143.419998,141.720001,142.110001,139.246887,3015800
10/11/2023,142.509995,143.339996,142.139999,143.229996,140.34433,2511500
10/12/2023,142.509995,142.929993,140.949997,141.240005,138.394424,3921100
10/13/2023,139.770004,140.119995,138.270004,138.460007,135.670441,4582800
10/16/2023,139.279999,139.779999,138.520004,139.210007,136.405319,3361500
10/17/2023,137.119995,140.619995,136.309998,140.320007,137.49295,4172800
10/18/2023,140,140.429993,139.580002,139.970001,137.150009,3330000
10/19/2023,138.639999,139.410004,137.929993,138.009995,135.229477,5314200
10/20/2023,138.149994,139.270004,137.119995,137.160004,134.396606,4865300
10/23/2023,136.630005,137.679993,135.869995,136.380005,133.632324,3457500
10/24/2023,136.740005,137.979996,136.050003,137.789993,135.013916,3698000
10/25/2023,137.5,138.490005,136.330002,137.080002,134.318237,6472500
10/26/2023,142.199997,144.410004,141.580002,143.759995,140.863647,11130200
10/27/2023,143.619995,144.699997,141.710007,142.520004,139.648636,5469200
10/30/2023,143.190002,144.5,142.580002,142.630005,139.756424,4204100
10/31/2023,143,144.759995,142.589996,144.639999,141.725922,6591800
11/1/2023,145,146.509995,144.449997,145.399994,142.470596,4750100
11/2/2023,145.770004,147.100006,144.839996,147.009995,144.048157,3902700
11/3/2023,147.449997,148.449997,147.279999,147.899994,144.920227,3510100
11/6/2023,147.889999,149.229996,147.850006,148.970001,145.968674,4597200
11/7/2023,149.029999,149.279999,148.029999,148.830002,145.831497,3549900
11/8/2023,149.25,149.679993,147.589996,148.029999,145.047623,3618600
11/9/2023,146.550003,146.990005,145.279999,146.619995,145.295349,3412700
11/10/2023,147.440002,149.169998,146.850006,149.020004,147.673676,3179000
11/13/2023,148.460007,148.490005,147.350006,148.100006,146.761993,2647200
11/14/2023,149.449997,150.809998,149.050003,150.410004,149.051117,4321900
11/15/2023,150.399994,153.220001,150.399994,152.580002,151.201523,4632500
11/16/2023,153,153.350006,152.130005,153.059998,151.67717,3519200
11/17/2023,153.289993,153.5,152.460007,152.889999,151.508713,4426500
11/20/2023,152.509995,154.679993,152.350006,154.350006,152.955536,3658500
11/21/2023,154.600006,154.660004,153.509995,153.910004,152.519501,2859500
11/22/2023,154.5,155.710007,154.160004,155.130005,153.728485,3044700
11/24/2023,155.130005,155.399994,153.919998,155.179993,153.778015,1799200
11/27/2023,154.990005,156.139999,154.75,155.570007,154.164505,4053100
11/28/2023,155.440002,155.75,154.860001,155.649994,154.243774,2666200
11/29/2023,156.149994,157.509995,156.020004,156.410004,154.996918,3568900
11/30/2023,156.949997,158.600006,156.889999,158.559998,157.127487,6740600
12/1/2023,158.410004,160.589996,158,160.550003,159.099518,4871000
12/4/2023,160.289993,162.789993,160.289993,161.100006,159.644547,5779000
12/5/2023,160.759995,162.470001,160.720001,161.389999,159.931915,4556700
12/6/2023,161.589996,162.350006,160.009995,160.279999,158.83194,3555900
12/7/2023,161,161.470001,159.970001,160.220001,158.772491,3665500
12/8/2023,160,162.039993,160,161.960007,160.49678,4560400
12/11/2023,162.679993,163.649994,161.949997,163.509995,162.032761,6077200
12/12/2023,163.270004,166.339996,162.919998,164.710007,163.221939,5292300
12/13/2023,164.369995,164.970001,162.740005,163.619995,162.141769,4989100
12/14/2023,162.929993,163.5,160.149994,162.910004,161.438187,6129800
12/15/2023,162.300003,164.089996,162.039993,162.229996,160.764328,11015600
12/18/2023,162.229996,163.330002,161.580002,162.740005,161.26973,3677300
12/19/2023,161.800003,162.279999,161.320007,161.559998,160.100388,3766600
12/20/2023,161.289993,161.800003,160.009995,160.050003,158.604034,4865800
12/21/2023,160.589996,161.080002,159.529999,160.779999,159.327423,2982900
12/22/2023,161.100006,162.410004,161,162.139999,160.67514,2439800
12/26/2023,162.229996,163.309998,162.050003,163.210007,161.735489,1772400
12/27/2023,163.139999,163.639999,162.679993,163.460007,161.983231,3234600
12/28/2023,163.960007,163.960007,163.399994,163.75,162.270599,2071300
12/29/2023,163.75,164.179993,162.830002,163.550003,162.072403,2525600
1/2/2024,162.830002,163.289993,160.460007,161.5,160.040924,3825000
1/3/2024,161,161.729996,160.080002,160.100006,158.65358,4086100
1/4/2024,160.220001,161.809998,160.169998,160.860001,159.406708,3212000
1/5/2024,159.910004,160.550003,158.669998,159.160004,157.722076,4199400
1/8/2024,158.690002,161.220001,157.889999,161.139999,159.684174,3321700
1/9/2024,160,160.479996,159.509995,160.080002,158.633759,2617200
1/10/2024,160.279999,161.339996,159.740005,161.229996,159.773361,2967800
1/11/2024,161.020004,162.229996,160.289993,162.160004,160.694962,3778200
1/12/2024,162.970001,165.979996,162.350006,165.800003,164.302078,4956400
1/16/2024,165.800003,167.25,165.339996,166.960007,165.451599,4869600
1/17/2024,166.789993,167.820007,165.5,166.080002,164.579544,4288600
1/18/2024,166.490005,166.990005,165.039993,166.839996,165.332672,3776900
1/19/2024,170.589996,171.580002,169.179993,171.479996,169.930756,6925800
1/22/2024,172.820007,174.449997,172.399994,172.830002,171.26857,4926000
1/23/2024,172.899994,174.020004,172.479996,173.940002,172.368546,3983500
1/24/2024,174.759995,174.860001,172.899994,173.929993,172.358612,9097800
1/25/2024,184.960007,196.899994,184.830002,190.429993,188.709549,29596200
1/26/2024,191.309998,192.389999,186.160004,187.419998,185.726746,9895900
1/29/2024,187.460007,189.460007,186.050003,187.139999,185.44928,6107900
1/30/2024,187.710007,188.649994,186.770004,187.869995,186.172684,4575100
1/31/2024,187.050003,187.649994,183.139999,183.660004,182.000717,8876100
2/1/2024,183.630005,187.509995,182.710007,186.899994,185.211441,4669400
2/2/2024,187.100006,187.389999,185.619995,185.789993,184.111465,4054200
2/5/2024,185.509995,185.779999,183.259995,183.419998,181.762894,4379600
2/6/2024,183.550003,184.679993,183.039993,183.410004,181.752991,3337600
2/7/2024,183.339996,184.020004,182.630005,183.740005,182.080002,4841200
2/8/2024,182.630005,184.550003,181.490005,184.360001,184.360001,5161200
2/9/2024,184.440002,187.179993,183.850006,186.339996,186.339996,5064600
2/12/2024,185.899994,186.479996,184.029999,186.160004,186.160004,4724000
2/13/2024,184.279999,184.770004,182.360001,183.699997,183.699997,4290500
2/14/2024,185,185,182.259995,183.570007,183.570007,3173400
2/15/2024,183.619995,186.979996,183.619995,186.869995,186.869995,4714300
2/16/2024,186.630005,188.949997,185.949997,187.639999,187.639999,4841900
2/20/2024,187.639999,188.770004,183.059998,183.440002,183.440002,4247200
2/21/2024,182.559998,183.029999,178.75,179.699997,179.699997,4728500
2/22/2024,182.449997,184.550003,181.929993,184.210007,184.210007,5078400
2/23/2024,184.899994,186.460007,184.570007,185.720001,185.720001,3433800
2/26/2024,185.600006,186.130005,184.059998,184.130005,184.130005,4620800
2/27/2024,184.160004,185.130005,182.619995,184.869995,184.869995,3641400
2/28/2024,184.630005,185.369995,183.550003,185.300003,185.300003,3216300
2/29/2024,186.149994,186.850006,184.690002,185.029999,185.029999,6458500
3/1/2024,185.490005,188.380005,185.179993,188.199997,188.199997,4017300
3/4/2024,187.759995,193.899994,187.600006,193.059998,193.059998,7938300
3/5/2024,192,193.940002,190.570007,191.949997,191.949997,5653600
3/6/2024,193.5,198.130005,192.960007,196.160004,196.160004,6945800
3/7/2024,197.580002,198.729996,196.139999,196.539993,196.539993,4604500
3/8/2024,196.059998,197.770004,194.380005,195.949997,195.949997,3942500
3/11/2024,195.089996,195.380005,190.880005,191.729996,191.729996,4725100
3/12/2024,192.460007,199.179993,192.149994,197.779999,197.779999,5880100
3/13/2024,197.550003,198.100006,195.320007,196.699997,196.699997,3993300
3/14/2024,196.949997,197.75,192.119995,193.429993,193.429993,4109600
3/15/2024,191.990005,193.059998,190.699997,191.070007,191.070007,8827900
3/18/2024,191.699997,193.229996,190.320007,191.690002,191.690002,5410600
3/19/2024,191.490005,193.580002,190.279999,193.339996,193.339996,5317300
3/20/2024,192.869995,193.979996,191.309998,193.960007,193.960007,3238600
3/21/2024,193,193.369995,190.009995,191.899994,191.899994,6013600
3/22/2024,192,192.990005,190.509995,190.839996,190.839996,3987700
3/25/2024,190.259995,190.820007,188.75,188.789993,188.789993,3718300
3/26/2024,189.020004,190,188.5,188.5,188.5,4229500
3/27/2024,189.600006,190.960007,188.600006,190.800003,190.800003,3693300
3/28/2024,190.940002,191.929993,190.339996,190.960007,190.960007,3742200
4/1/2024,190,190.460007,188.520004,189.830002,189.830002,2364300
4/2/2024,189.139999,189.800003,187.600006,188.880005,188.880005,2693500
4/3/2024,188.600006,191.350006,188.490005,190.899994,190.899994,2826200
4/4/2024,192,193.279999,187.339996,187.940002,187.940002,2983900
4/5/2024,188.589996,190.320007,188.020004,189.139999,189.139999,2013600
4/8/2024,189.240005,190.240005,188.910004,189.820007,189.820007,2678300
4/9/2024,190.539993,191.25,186.660004,189.309998,189.309998,2794200
4/10/2024,187.419998,187.919998,185.520004,186.039993,186.039993,3081700
4/11/2024,186.039993,186.800003,184.580002,185.899994,185.899994,2861700
4/12/2024,184,185.169998,181.690002,182.270004,182.270004,3545100
4/15/2024,185.570007,187.479996,180.880005,181.25,181.25,3528100
4/16/2024,185.589996,185.710007,182.860001,183.75,183.75,4473700
4/17/2024,184.160004,184.669998,181.779999,183.100006,183.100006,3003000
4/18/2024,182.350006,183.460007,180.169998,181.470001,181.470001,2886700
4/19/2024,182.429993,182.800003,180.570007,181.580002,181.580002,3037600
4/22/2024,182.449997,183.320007,180.449997,181.899994,181.899994,3076500
4/23/2024,182.729996,184.679993,179,182.190002,182.190002,5950200
4/24/2024,183.169998,184.289993,181.399994,184.100006,184.100006,7616600
4/25/2024,168.199997,172.449997,165.660004,168.910004,168.910004,16702200
4/26/2024,167.5,167.869995,165.729996,167.130005,167.130005,8983800
4/29/2024,167.399994,168.220001,166.229996,167.429993,167.429993,5242200
4/30/2024,166.490005,166.759995,165.259995,166.199997,166.199997,6011600
